review_id,product_id,reviewer_id,stars,review_body,review_title,language,product_category
es_0825113,product_es_0894774,reviewer_es_0775273,5,"Muy bonitos, tal como se describian y muy rapida la entrega.",Perfectos.,es,jewelry
es_0490313,product_es_0780722,reviewer_es_0466658,4,"Está bien es como esperaba, por el precio que tiene no se puede pedir más tardó en llegar, pero llegó en perfectas condiciones.",Xisca,es,video_games
es_0249106,product_es_0605758,reviewer_es_0549137,1,"Mala calidad, se rompe en 1 dia...",Calidad mala,es,jewelry
es_0192468,product_es_0093464,reviewer_es_0306251,1,Me ha llegado la pulsera con las cajas rotas. Y lo necesitaba para un regalo. No estoy contenta. Un saludo,Caja rota,es,jewelry
es_0714290,product_es_0069431,reviewer_es_0576784,5,le ha encantado a mi hijo,una pasada,es,video_games
es_0178164,product_es_0765119,reviewer_es_0330451,1,"El Pendiente con la cadena viene roto, la base del pendiente de donde sale la cadena oxidada, los otros dos no corresponde la medida como está en la foto y además no están tan bien echos... Una decepción.",Lorena,es,jewelry
es_0954511,product_es_0024879,reviewer_es_0487807,2,"Todo bien salvo que el producto llegó con el precinto roto y solucionado como dice otro comprador con un poco de celofan. Me imagino que será una devolución, al menos a mi me ha llegado todo en buen estado. La consola de momento bien, contento con ella.",Negativo,es,video_games
es_0248447,product_es_0859850,reviewer_es_0742996,2,"Es justito de calidad, lo devolví",No me gustó,es,jewelry
es_0139546,product_es_0561652,reviewer_es_0921443,4,"A pesar de ser un juego con unos cuantos años, la edición de switch es fantástica. Se nota antiguo en algunas cosas pero el aspecto de los escenarios es increíble. Y la historia.... para no acabar nunca",Un imprescindible en la ludoteca,es,video_games
es_0796076,product_es_0963138,reviewer_es_0181850,3,Es bonita pero se rompió enseguida. La entrega fue rápida,Bonita pero endeble,es,jewelry
es_0110478,product_es_0046685,reviewer_es_0281326,3,"ES UN JUEGO ORIGINAL PARA PS4, QUE CUMPLE CON LOS REQUISITOS. QUE SEA ORIGINAL, VENGA PRECINTADO Y SIN UTILIZAR ANTERIORMENTE Y DIVIERTA.",JUEGO ORIGINA DE PS4,es,video_games
es_0002139,product_es_0625860,reviewer_es_0372516,1,Mide 13 cm. y no 21 como ofertan. Por ello lo he devuelto. El servicio como siempre excelente y eficaz.,Mide menos de lo que ofertan,es,jewelry
es_0836872,product_es_0292020,reviewer_es_0835468,3,"Vienen las 60 piezas pero muchas vienen repetidas y entiendo que vengan dos o tres de la misma pero que llega el punto en el que vengan 7, 6 o 5 de la misma no me parece",Todas pero demasiado repetidas,es,jewelry
es_0701882,product_es_0619014,reviewer_es_0563994,2,"Por el precio que tiene te hace el apaño, ahora el parecido con la foto es nulo. No está bien pintado y es más pequeño de lo que cabe esperar. Aun así ha llegado antes de tiempo así que supongo que ese puede ser un punto positivo.",No está mal,es,jewelry
es_0820708,product_es_0579227,reviewer_es_0935729,4,"Muy buena y segura, pero la nueva PS4 entra pero no se puede cerrar la cremallera.",Faltan dos centímetros de alto para cerrar,es,video_games
es_0864960,product_es_0182206,reviewer_es_0207820,3,"Me gustó mucho,pero el cierre no es de fiar y el día que lo estrené se calló y se perdió.",Broche,es,jewelry
es_0972680,product_es_0435899,reviewer_es_0500440,4,"La letra es muy pequeña, pero estoy más seguro con la pulsera de alerta médica.",Estupendo,es,jewelry
es_0717270,product_es_0104290,reviewer_es_0754124,3,"Envío rápido. Pero por mal embalaje o transporte, la caja está doblada y deteriorada. Una pena, era para un regalo, y ahora parece que lo he comprado en el oportunidades del Corte Inglés in extremis. Aún así la figura está intacta.","Figura bien, caja regular.",es,video_games
es_0101816,product_es_0579286,reviewer_es_0663502,5,"Buen sonido, buena calidad y un precio no muy exagerado. Buena relación calidad precio",Muy buenos,es,video_games
es_0663123,product_es_0365504,reviewer_es_0881942,1,"No nos ha llegado el producto, quiero que me devuelvan mi dinero, por favor.",No me han entregado el producto.,es,video_games
es_0058624,product_es_0207395,reviewer_es_0466730,3,"Mosqueado, es una pena que compres un juego y dos meses después baje a casi la mitad. Muy mal, así he dejado de comprar juegos pronto.","Buen juego, mosqueado con el precio",es,video_games
es_0087213,product_es_0674838,reviewer_es_0563543,1,Parecía una interesante oferta pero se canceló el pedido.,No llegó.,es,video_games
es_0915319,product_es_0774444,reviewer_es_0228027,1,Horrible!! Quedaron conmigo en que lo enviaban grabado y no fue así. tenía que devolverlo y pedir otro y esperar otros 21 días.Aun espero el reembolso,Horrible,es,jewelry
es_0832938,product_es_0696659,reviewer_es_0401398,2,Los compré como regalo para mi mujer y no le han gustado. Lo siento,NO LE HA GUSTADO,es,jewelry
es_0228798,product_es_0759372,reviewer_es_0661625,5,"La funda es tal cual la foto, cabe perfectamente la switch con los joycon acoplados, el doc, el soporte para los joycon, el cargador y el cable HDMI. Los huecos sujetan bien cada parte, probé a voltear varias veces la funda y todo se mantuvo en su sitio bien fijado así que me da seguridad por si tengo que transportar mi switch a otro lugar se que estará bien en esa funda, de momento me sirve para guardarla cuando no la uso. Lo único que es muy grande ya que cabe todo, para que te puedas hacer una idea es un poco más pequeña que la caja en la que viene la switch. De momento solo esta disponible en color amarillo neón, estaría bien que hubiera más variedad de colores disponibles.",Barata y práctica,es,video_games
es_0947211,product_es_0446001,reviewer_es_0506927,1,"No me ha gustado que me lo cobrasen, me lo enviasen, me indicasen que llegaba en el día y todo el día esperando para solo recibir un mensaje que decía entregado. He buscado por todo el edificio y vecinos, a otras casa su locales. Solo me falta registrar casas ajenas y forzar buzón ajeno...Entregado? A quien? No llaman a la puerta al timbre o al teléfono nomlo dan en mano...compras y y luego te entregan nada. Aire. En otras tiendas estas cosas las envían por correo express y/o certificado. Una vergüenza. Estoy reclamando en Amazon. Actualizaré opinión según el resultado.","Cobrado y enviado, entregado a cualquiera pero no al comprador",es,video_games
es_0777539,product_es_0990885,reviewer_es_0794518,1,"Imagino que será un caso aislado, pero he tenido que devolverlo porque era IMPOSIBLE usarlo. Dejaba el mando con carga completa y al ir a usarlo al dia siguiente por ejemplo estaba con la carga vacia de nuevo. No he podido usarlo más que un par de dias debido a ese fallo de bateria. Una pena porque parecia un buen mando (imagino que es un fallo aislado y en los demás funcionará bien, pero en mi caso es lo que puedo opinar).",Problemas de batería,es,video_games
es_0627946,product_es_0514892,reviewer_es_0580076,1,Un de los micros no funcionaba y al jugar se oye con retardo.,Fatal,es,video_games
es_0489448,product_es_0708958,reviewer_es_0938071,1,Calidad mediocre o baja,Cutre,es,jewelry
es_0361032,product_es_0511529,reviewer_es_0552817,5,Lo que buscaba. Muy entretenido.,Entretenido. Me gusta.,es,video_games
es_0985708,product_es_0456980,reviewer_es_0572760,5,Es preciosa! Muy bien engarzada y un cierre bastantes seguro.,Preciosa!,es,jewelry
es_0854596,product_es_0971568,reviewer_es_0878799,5,Tardes divertidas jugando con los niños,Muy divertido,es,video_games
es_0431918,product_es_0096598,reviewer_es_0986908,1,"Producto engañoso...te pone en la imagen que incluye los microfonos....y solo te viene el juego,me siento estafado",Estafado,es,video_games
es_0626349,product_es_0028840,reviewer_es_0097992,1,No me a llegado todavía,Me tendría que haber llegado ayer,es,jewelry
es_0710019,product_es_0050389,reviewer_es_0953616,2,Llego bien pero en la fotografía parecia otra .....,Colgante,es,jewelry
es_0915102,product_es_0237608,reviewer_es_0342291,2,"El tamaño era un poco pequeño para lo que esperaba, la calidad parece que está bien. Llegó dentro del plazo",Pequeño,es,jewelry
es_0270674,product_es_0966792,reviewer_es_0225874,3,"Chulo, me va un poco grande, pero igualmente no está mal!!!! El tamaño un poco exagerado.... Igual me gusta por el significado",Pulsera,es,jewelry
es_0816965,product_es_0309561,reviewer_es_0660793,5,Fue un regalo para una amiga que quería algo así para que le trajera buena suerte.,Bonita y de buen material,es,jewelry
es_0074207,product_es_0014929,reviewer_es_0540302,2,"No es muy fina, pero por el precio que tiene poco más se puede pedir.",Bonita,es,jewelry
es_0537403,product_es_0780516,reviewer_es_0197162,5,"Compre estos pendientes de plata 925 para un regalo y la verdad que encantado, calidad/precio excepcional y con un diseño bonito y elegante, todo un acierto.",Fantásticos,es,jewelry
es_0065563,product_es_0918256,reviewer_es_0004390,3,Las chapas estupendas y de calidad. La cadena super corta y encima se pone fea y pierde color en una semana al mojarse en l ducha o sudar,Solo valen las chapas,es,jewelry
es_0781268,product_es_0080774,reviewer_es_0711994,3,"Bonito,pero agujero muy grande,da vueltas y no se queda muy ajustado",Charm gatito,es,jewelry
es_0623882,product_es_0258390,reviewer_es_0110645,2,"Deja mucho que desear , parece otra cosa muy pequeño y muy débil, no esperaba que fuera tan malo en material",Pedro,es,jewelry
es_0291517,product_es_0467712,reviewer_es_0658145,3,"El diseño es bueno, está bien, pero la calidad de los materiales deja que desear. La anilla de uno de los extremos, que sirve para enganchar el otro en forma de T, es de plástico, y llegó partida de su sujeción, suelta, con lo que hace imposible abrocharla para cerrarla. Por su precio, era de esperar que no fuera de calidad.",Calidad escasa,es,jewelry
es_0749883,product_es_0871218,reviewer_es_0705272,5,Buen juego entrega rápidisima como siempre,Envío rapido,es,video_games
es_0766428,product_es_0450345,reviewer_es_0908324,4,"No está mal la relación calidad-precio queda bonito no es excesivamente grande ni pequeño, la huella está lacada en color negro, me ha gustado bastante",Bastante recomendable,es,jewelry
es_0190645,product_es_0041160,reviewer_es_0835131,1,No puedo evaluar algo que no me ha llegado.,NO ME HA LLEGADO,es,jewelry
es_0506740,product_es_0142178,reviewer_es_0297049,1,"Tardó más de un mes en llegar, es de latón cromado, no acero",Latón,es,jewelry
es_0652281,product_es_0889378,reviewer_es_0505930,2,"Muy corta, de colgante queda casi pegada al cuello y los plateados muy de plástico. La usaré de pulsera..... un poco decepcionada",Decepcionada.... Muy corta,es,jewelry
es_0294751,product_es_0926755,reviewer_es_0190587,4,"Un juego entretenido. Algo pesado los tiempos de carga,pero bueno.",Plus Ultra! XD,es,video_games
es_0492858,product_es_0301213,reviewer_es_0363251,3,Muy fina y se pone fea,Muy fina y se pone fea,es,jewelry
es_0551916,product_es_0923885,reviewer_es_0815625,1,"Es cierto que es barato, pero realmente no compensa mucho. En mi caso el nunchuck no funcionó jamás. En fin, teníamos un nunchuck de otro kit fallido y entre ambos completamos el juego. Pero vamos, que es una pena: el paquete viene muy completo, con funda, correa, etc... y por desgracia no debe haber un gran control de calidad, porque el funcionamiento debería ser lo primero.",El nunchuck no funcionó nunca.,es,video_games
es_0099070,product_es_0729173,reviewer_es_0399478,5,"Son unos pendientes muy bonitos y elegantes. El tamaño es el de una moneda de dos euros, quizás un poco mas pequeños. Son de plata con brillantes (circonita o algo así) en la parte delantera y con la parte de atrás abierta. Incluyen dos tipos de tornillos, unos metálicos y otros de plástico. Los he comprado para regalárselos a mi mujer y dice que son muy cómodos de llevar, que no se enganchan en el pelo ni en la ropa. Que tiene un tamaño medio, ni muy grandes y aparatosos, ni muy pequeños que no se vean. He quedado muy bien con el regalo.",Sencillos y bonitos,es,jewelry
es_0144070,product_es_0421354,reviewer_es_0289619,2,"No me ha gustado mucho. Son de goma ""suave"", así que resbalan un poco. Lo que quería era justo lo contrario. Tampoco encajan a la perfección.",No son gran cosa,es,video_games
es_0055232,product_es_0222599,reviewer_es_0000351,3,Calidad de la piel es real pero el cierre magnético falla enseguida y es fácil perderla. Envoltorio muy bueno,Calidad buena y mal cierre,es,jewelry
es_0807618,product_es_0189383,reviewer_es_0030326,1,Mi opinión es que tenía que haber llegado el día 2 de julio y todavía estoy esperando... Aviso para navegantes,Manel,es,jewelry
es_0804251,product_es_0622155,reviewer_es_0341218,2,"Por el precio está bien, pero son de muy mala calidad. Si buscáis un mando con calidad y sin fallos estos mandos no os sirven.","No tienen calidad, pero el precio es muy bueno",es,video_games
es_0264255,product_es_0626823,reviewer_es_0470466,3,"En cuanto a gráficos, parece de una generación anterior. No está mal (probado en Xbox one X), pero los coches se sienten ""ligeros"". Muy arcade.",Juego de coches quizás demasiado sencillo,es,video_games
es_0295948,product_es_0532289,reviewer_es_0099245,3,"No se mira tan Fina como en La foto, es demasiado gruesa y abulta mucho",No me convence,es,jewelry
es_0267859,product_es_0915571,reviewer_es_0346820,5,"Todo perfecto, es la edición PAL alemana pero que en estas consolas cualquier región funciona correctamente El artículo es nuevo a estrenar 100% recomendable El amiibo viene en perfecto estado También es nuevo",M cortecero,es,video_games
